user_id,date,calories_expenditure,total_steps,total_intensity,average_intensity,average_metabolicEquivalent,sleep_mins,drowsy_mins,awake_mins,totalBed_time
4702921684,2016-04-26,2784,6108,235,0.261111133333333,1.38,436,1,13,450
4702921684,2016-04-27,2903,6976,273,0.252777833333333,1.44,446,0,6,452
4702921684,2016-04-28,3033,9023,292,0.270370388888889,1.5,426,1,20,447
4702921684,2016-04-29,3164,9930,341,0.334313705882353,1.57,438,0,12,450
4702921684,2016-04-30,3115,10144,347,0.4819445,1.54,387,0,22,409
4702921684,2016-05-01,2016,,,,1.0,,,,
4702921684,2016-05-02,2859,7245,290,0.439394090909091,1.42,66,1,2,69
4702921684,2016-05-03,3145,9454,313,0.2608333,1.56,351,7,40,398
4702921684,2016-05-04,3003,8161,293,0.3052083125,1.49,390,3,19,412
4702921684,2016-05-05,3005,8614,275,0.254629722222222,1.49,426,3,12,441
4702921684,2016-05-06,2857,6910,242,0.212280684210526,1.42,654,7,43,704
4702921684,2016-05-07,3683,14370,546,0.5055555,1.83,710,0,36,746
4702921684,2016-05-08,3288,12857,469,0.558333428571429,1.63,87,1,7,95
4702921684,2016-05-09,2991,8232,277,0.271568529411765,1.48,410,0,19,429
4702921684,2016-05-10,3171,10613,339,0.332352882352941,1.57,422,4,13,439
4702921684,2016-05-11,3068,9772,347,0.321296277777778,1.52,360,2,8,370
4702921684,2016-05-12,1220,2752,68,0.161904857142857,1.32,330,0,34,364
5553957443,2016-03-12,1490,1439,98,0.0960783529411765,1.13,707,4,49,760
5553957443,2016-03-13,1709,5059,208,0.247619071428571,1.3,756,8,69,833
5553957443,2016-03-14,2132,13625,425,0.3541667,1.62,273,1,39,313
5553957443,2016-03-15,2039,9634,377,0.330701736842105,1.55,378,10,41,429
5553957443,2016-03-16,2062,11498,388,0.293939363636364,1.56,319,5,41,365
5553957443,2016-03-17,1763,6261,220,0.192982526315789,1.34,311,3,22,336
5553957443,2016-03-18,1569,3689,104,0.133333153846154,1.19,105,5,5,115
5553957443,2016-03-19,1320,,,,1.0,,,,
5553957443,2016-03-20,1320,,,,1.0,,,,
5553957443,2016-03-21,1615,3246,151,0.193589769230769,1.22,144,5,5,154
5553957443,2016-03-22,1419,857,50,0.0757577272727273,1.08,526,4,45,575
5553957443,2016-03-23,1605,3048,127,0.132291625,1.22,249,7,41,297
5553957443,2016-03-24,1860,7092,259,0.205555523809524,1.41,364,8,46,418
5553957443,2016-03-25,1684,3621,187,0.164035052631579,1.28,607,6,62,675
5553957443,2016-03-26,1787,6598,205,0.189814888888889,1.35,348,1,28,377
5553957443,2016-03-27,1554,2312,131,0.114912263157895,1.18,665,19,68,752
5553957443,2016-03-28,1853,6642,283,0.248245684210526,1.4,613,8,67,688
5553957443,2016-03-29,2204,13011,432,0.378947263157895,1.67,314,3,41,358
5553957443,2016-03-30,1925,10108,295,0.289215764705882,1.46,360,5,42,407
5553957443,2016-03-31,2098,11583,409,0.324603142857143,1.59,351,5,39,395
5553957443,2016-04-01,2141,12409,412,0.361403526315789,1.62,337,1,22,360
5553957443,2016-04-02,1614,2927,181,0.167592722222222,1.22,791,8,104,903
5553957443,2016-04-03,1480,1515,93,0.096875125,1.12,742,9,89,840
5553957443,2016-04-04,1893,8921,295,0.289215705882353,1.43,413,2,38,453
5553957443,2016-04-05,2087,11306,390,0.342105315789474,1.58,340,6,37,383
5553957443,2016-04-06,2044,12252,384,0.32000005,1.55,385,1,19,405
5553957443,2016-04-07,2249,15444,474,0.438888833333333,1.71,338,2,36,376
5553957443,2016-04-08,2018,9938,355,0.281746,1.53,379,3,35,417
5553957443,2016-04-09,1691,4593,176,0.172549117647059,1.28,619,8,59,686
5553957443,2016-04-10,1711,5594,212,0.207843176470588,1.3,629,13,67,709
5553957443,2016-04-11,2066,11906,384,0.304761904761905,1.57,523,3,33,559
5553957443,2016-04-12,2598,13876,426,0.338095142857143,1.54,692,4,32,728
5553957443,2016-04-13,1718,4832,226,0.2354166875,1.3,529,5,33,567
5553957443,2016-04-14,2326,17022,521,0.413492142857143,1.76,325,6,57,388
5553957443,2016-04-15,2255,16556,489,0.4075,1.71,388,0,27,415
5553957443,2016-04-16,1830,5771,288,0.228571571428571,1.39,598,1,32,631
5553957443,2016-04-17,1398,655,46,0.109523714285714,1.06,398,1,52,451
5553957443,2016-04-18,1683,3727,206,0.190740888888889,1.28,585,2,25,612
5553957443,2016-04-19,2285,15482,512,0.449122789473684,1.73,292,8,38,338
5553957443,2016-04-20,1571,2713,148,0.1233334,1.19,665,4,25,694
5553957443,2016-04-21,2067,12346,402,0.372222222222222,1.57,349,5,18,372
5553957443,2016-04-22,2105,11670,377,0.3141667,1.6,317,1,30,348
5553957443,2016-04-23,1778,4110,272,0.23859647368421,1.35,631,14,80,725
5553957443,2016-04-24,1508,1807,104,0.091228,1.14,661,8,85,754
5553957443,2016-04-25,2034,10946,376,0.348148055555556,1.54,415,3,27,445
5553957443,2016-04-26,2098,11886,394,0.345614052631579,1.59,353,0,41,394
5553957443,2016-04-27,1922,10538,286,0.250877263157895,1.46,410,2,44,456
5553957443,2016-04-28,1999,11393,338,0.296491263157895,1.52,446,0,39,485
5553957443,2016-04-29,2170,12764,438,0.36499985,1.64,356,10,33,399
5553957443,2016-04-30,1463,1202,84,0.0933333333333334,1.11,778,10,62,850
5553957443,2016-05-01,1746,5164,237,0.2468749375,1.32,684,26,57,767
5553957443,2016-05-02,1995,9769,314,0.275438578947368,1.52,417,1,39,457
5553957443,2016-05-03,2114,12821,383,0.303968285714286,1.61,282,2,42,326
5553957443,2016-05-04,1698,4249,224,0.207407444444444,1.29,536,4,25,565
5553957443,2016-05-05,2154,14331,431,0.35916675,1.64,392,5,37,434
5553957443,2016-05-06,1915,9632,310,0.271929894736842,1.46,385,7,28,420
5553957443,2016-05-07,1495,1868,96,0.1600001,1.14,416,1,25,442
5553957443,2016-05-08,1763,6083,235,0.230392176470588,1.34,673,5,36,714
5553957443,2016-05-09,2271,11611,472,0.414035157894737,1.73,397,10,34,441
5553957443,2016-05-10,2337,16315,528,0.517647176470588,1.78,348,8,11,367
5553957443,2016-05-11,1694,4926,195,0.180555555555556,1.29,585,1,31,617
5553957443,2016-05-12,716,3121,84,0.2333335,1.31,316,3,25,344
5577150313,2016-03-12,4776,19450,991,0.82583335,2.59,523,8,31,562
5577150313,2016-03-13,4452,14845,872,0.692063476190476,2.42,419,3,22,444
5577150313,2016-03-14,3757,12221,554,0.46166665,2.04,364,0,9,373
5577150313,2016-03-15,3808,11185,594,0.55,2.07,470,8,25,503
5577150313,2016-03-16,3752,12476,553,0.485087684210526,2.04,446,3,17,466
5577150313,2016-03-17,3575,11470,516,0.452631631578947,1.94,432,4,21,457
5577150313,2016-03-18,3882,10598,659,0.54916675,2.11,421,3,14,438
5577150313,2016-03-19,4330,15552,756,0.663157894736842,2.35,366,1,15,382
5577150313,2016-03-20,2739,5631,272,0.3022222,1.48,619,4,32,655
5577150313,2016-03-21,2125,2030,82,0.170833375,1.15,387,5,23,415
5577150313,2016-03-22,2256,3180,141,0.29375,1.22,99,4,6,109
5577150313,2016-03-23,3320,8752,387,0.339473684210526,1.79,511,6,44,561
5577150313,2016-03-24,3120,8130,384,0.304761952380952,1.68,390,4,20,414
5577150313,2016-03-25,3163,7752,398,0.349122842105263,1.7,430,0,11,441
5577150313,2016-03-26,3789,10742,620,0.543859578947368,2.04,438,3,30,471
5577150313,2016-03-27,2938,6727,310,0.271929736842105,1.58,330,1,15,346
5577150313,2016-03-28,3825,9264,533,0.493518611111111,2.06,484,7,26,517
5577150313,2016-03-29,3543,8200,462,0.405263263157895,1.91,451,4,23,478
5577150313,2016-03-30,3326,6862,421,0.389814777777778,1.79,432,2,15,449
5577150313,2016-03-31,3824,9563,581,0.509649210526316,2.06,426,2,28,456
5577150313,2016-04-01,3626,10461,501,0.521875,1.95,435,1,11,447
5577150313,2016-04-02,4432,14873,831,0.69249995,2.39,355,5,25,385
5577150313,2016-04-03,3427,9917,468,0.3900001,1.85,389,6,20,415
5577150313,2016-04-04,3493,7401,452,0.396491157894737,1.88,435,7,16,458
5577150313,2016-04-05,3595,8964,502,0.440350842105263,1.94,390,5,19,414
5577150313,2016-04-06,3764,11080,543,0.4525,2.03,393,6,21,420
5577150313,2016-04-07,2775,4499,261,0.271875,1.5,454,6,36,496
5577150313,2016-04-08,2485,4363,184,0.219047785714286,1.34,451,0,10,461
5577150313,2016-04-09,3815,10494,631,0.584259222222222,2.06,499,2,15,516
5577150313,2016-04-10,3378,9776,472,0.414035157894737,1.82,412,4,26,442
5577150313,2016-04-11,1386,2622,193,0.459523857142857,1.79,387,4,21,412
5577150313,2016-04-12,3406,8135,430,0.398148111111111,1.84,453,2,15,470
5577150313,2016-04-13,2552,5077,211,0.251190428571429,1.38,467,5,22,494
5577150313,2016-04-14,4097,8596,590,0.517543842105263,2.21,435,3,16,454
5577150313,2016-04-15,4003,12087,652,0.4939395,2.2,355,3,18,376
5577150313,2016-04-16,4272,14261,822,0.685,2.35,521,20,29,570
5577150313,2016-04-17,4551,12231,833,0.661111095238095,2.5,481,7,31,519
5577150313,2016-04-18,3625,9893,536,0.525490235294118,1.99,529,0,12,541
5577150313,2016-04-19,3500,12574,481,0.471568529411765,1.92,439,2,24,465
5577150313,2016-04-20,3191,8330,406,0.356140368421053,1.75,421,3,27,451
5577150313,2016-04-21,4019,10830,653,0.572807157894737,2.21,385,3,22,410
5577150313,2016-04-22,3283,8700,446,0.353968238095238,1.8,308,9,8,325
5577150313,2016-04-23,3153,7638,343,0.27222219047619,1.73,501,2,39,542
5577150313,2016-04-24,4392,15764,901,0.75083325,2.41,530,17,51,598
5577150313,2016-04-25,3374,6393,473,0.375396904761905,1.85,362,2,20,384
5577150313,2016-04-26,3088,5325,359,0.314912210526316,1.7,400,3,27,430
5577150313,2016-04-27,3292,6805,411,0.34250005,1.81,375,0,23,398
5577150313,2016-04-28,3581,9841,540,0.499999944444444,1.97,445,0,12,457
5577150313,2016-04-29,3543,7924,528,0.463157842105263,1.95,381,3,19,403
5577150313,2016-04-30,4502,12363,874,0.766666684210526,2.47,380,3,21,404
5577150313,2016-05-01,4545,13368,904,0.792982473684211,2.5,477,0,20,497
5577150313,2016-05-02,3011,7414,386,0.3216668,1.66,392,9,15,416
5577150313,2016-05-03,3796,11045,519,0.43250015,2.09,508,1,34,543
5577150313,2016-05-04,2757,5206,234,0.24375,1.51,603,4,27,634
5577150313,2016-05-05,3008,7550,320,0.410256384615385,1.65,74,3,1,78
5577150313,2016-05-06,2645,4950,234,0.39,1.45,,,,
5577150313,2016-05-07,1824,,,,1.0,,,,
5577150313,2016-05-08,1824,,,,1.0,,,,
5577150313,2016-05-09,2490,3421,194,0.269444416666667,1.37,187,21,18,226
5577150313,2016-05-10,3842,8869,580,0.460317571428571,2.11,434,5,27,466
5577150313,2016-05-11,1650,3929,226,0.418518555555556,1.81,314,2,30,346
5577150313,2016-05-12,,,,,,,,,
6117666160,2016-03-12,1847,4342,146,0.202777833333333,1.23,644,5,19,668
6117666160,2016-03-13,2242,6427,326,0.388095214285714,1.5,117,0,3,120
6117666160,2016-03-14,2169,5962,282,0.313333333333333,1.45,626,3,41,670
6117666160,2016-03-15,2112,5385,274,0.240350894736842,1.41,482,2,17,501
6117666160,2016-03-16,2324,7578,364,0.319298210526316,1.55,606,7,42,655
6117666160,2016-03-17,1992,4811,205,0.244047571428571,1.33,638,2,13,653
6117666160,2016-03-18,2260,9189,304,0.361904785714286,1.51,598,5,51,654
6117666160,2016-03-19,2334,6790,345,0.3593749375,1.56,611,7,26,644
6117666160,2016-03-20,2404,8201,398,0.368518611111111,1.61,535,1,15,551
6117666160,2016-03-21,2287,7993,352,0.36666675,1.53,493,0,16,509
6117666160,2016-03-22,2082,5727,257,0.237963055555556,1.39,376,2,26,404
6117666160,2016-03-23,2148,6128,300,0.25,1.44,484,12,46,542
6117666160,2016-03-24,2443,11543,369,0.473076846153846,1.63,699,50,41,790
6117666160,2016-03-25,2454,11789,404,0.517948692307692,1.64,510,0,13,523
6117666160,2016-03-26,2550,9595,493,0.432456210526316,1.7,436,6,25,467
6117666160,2016-03-27,2050,5353,248,0.275555533333333,1.37,496,0,19,515
6117666160,2016-03-28,1987,4273,204,0.425,1.33,21,0,12,33
6117666160,2016-03-29,2292,7154,328,0.390476214285714,1.53,556,2,15,573
6117666160,2016-03-30,2411,8548,389,0.432222133333333,1.61,101,0,5,106
6117666160,2016-03-31,2500,9674,435,0.426470647058824,1.67,589,0,20,609
6117666160,2016-04-01,2210,7444,286,0.2979166875,1.48,558,11,17,586
6117666160,2016-04-02,2886,19658,544,0.56666675,1.93,454,0,12,466
6117666160,2016-04-03,1488,,,,1.0,,,,
6117666160,2016-04-04,2257,8468,307,0.426388916666667,1.51,,,,
6117666160,2016-04-05,2444,9910,384,0.376470705882353,1.63,61,2,3,66
6117666160,2016-04-06,2696,12409,491,0.430701894736842,1.8,523,7,31,561
6117666160,2016-04-07,1900,4853,156,0.2599999,1.27,499,0,15,514
6117666160,2016-04-08,2474,8914,422,0.502381,1.66,,,,
6117666160,2016-04-09,2611,10789,506,0.468518555555556,1.82,435,3,29,467
6117666160,2016-04-10,,,,,,,,,
6117666160,2016-04-11,,,,,,,,,
6117666160,2016-04-12,1488,,,,1.0,,,,
6117666160,2016-04-13,1488,,,,1.0,,,,
6117666160,2016-04-14,1488,,,,1.0,,,,
6117666160,2016-04-15,2861,14019,525,0.673077,1.91,,,,
6117666160,2016-04-16,2829,14450,569,0.47416665,1.89,380,1,17,398
6117666160,2016-04-17,2222,7150,312,0.273684315789474,1.49,409,0,17,426
6117666160,2016-04-18,2018,5153,241,0.25104175,1.35,426,4,10,440
6117666160,2016-04-19,2604,11135,480,0.444444333333333,1.74,504,2,28,534
6117666160,2016-04-20,2534,10449,447,0.413888944444444,1.69,441,0,26,467
6117666160,2016-04-21,2365,9093,365,0.357843176470588,1.58,496,5,36,537
6117666160,2016-04-22,2410,8206,402,0.352631578947369,1.61,568,21,36,625
6117666160,2016-04-23,2652,11495,512,0.4266667,1.77,422,14,24,460
6117666160,2016-04-24,2302,7623,362,0.402222266666667,1.54,353,1,13,367
6117666160,2016-04-25,1488,,,,1.0,,,,
6117666160,2016-04-26,2448,9543,366,0.358823588235294,1.64,2,1,1,4
6117666160,2016-04-27,2580,9411,458,0.4770833125,1.72,546,0,19,565
6117666160,2016-04-28,1880,3403,141,0.180769307692308,1.26,501,7,33,541
6117666160,2016-04-29,2563,9592,461,0.4802081875,1.71,486,1,12,499
6117666160,2016-04-30,2274,6987,343,0.408333357142857,1.52,54,1,2,57
6117666160,2016-05-01,2359,8915,397,0.441111133333333,1.58,453,23,42,518
6117666160,2016-05-02,2036,4927,235,0.559523714285714,1.36,,,,
6117666160,2016-05-03,1488,,,,1.0,,,,
6117666160,2016-05-04,1896,2997,156,0.4333335,1.27,5,0,0,5
6117666160,2016-05-05,2637,9799,487,0.450925888888889,1.76,447,5,22,474
6117666160,2016-05-06,1840,3365,133,0.201515090909091,1.23,598,4,32,634
6117666160,2016-05-07,2468,7336,412,0.403921647058823,1.65,557,4,11,572
6117666160,2016-05-08,2255,7328,318,0.3312500625,1.5,555,13,37,605
6117666160,2016-05-09,1085,3297,155,0.32291675,1.45,433,4,18,455
6117666160,2016-05-10,,,,,,,,,
6117666160,2016-05-11,,,,,,,,,
6117666160,2016-05-12,,,,,,,,,
6290855005,2016-03-12,3647,13071,481,0.534444333333333,1.77,,,,
6290855005,2016-03-13,2724,6244,268,0.406060545454545,1.32,,,,
6290855005,2016-03-14,2064,,,,1.0,,,,
6290855005,2016-03-15,2064,,,,1.0,,,,
6290855005,2016-03-16,2952,8914,361,0.462820538461538,1.43,,,,
6290855005,2016-03-17,2697,5674,256,0.328205230769231,1.31,,,,
6290855005,2016-03-18,2778,6071,291,0.373077,1.35,,,,
6290855005,2016-03-19,2701,6012,260,0.4333335,1.31,,,,
6290855005,2016-03-20,2947,7815,330,0.392857357142857,1.43,,,,
6290855005,2016-03-21,2555,4827,195,0.464285571428571,1.24,,,,
6290855005,2016-03-22,3333,5750,358,0.5966667,1.62,,,,
6290855005,2016-03-23,2382,2050,135,0.1875,1.16,,,,
6290855005,2016-03-24,2599,5591,212,0.321212090909091,1.26,,,,
6290855005,2016-03-25,2064,,,,1.0,,,,
6290855005,2016-03-26,2064,,,,1.0,,,,
6290855005,2016-03-27,3445,7672,409,0.619696909090909,1.67,,,,
6290855005,2016-03-28,2950,8654,342,0.475,1.43,,,,
6290855005,2016-03-29,2599,3989,220,0.282051153846154,1.26,,,,
6290855005,2016-03-30,2775,6462,290,0.371794923076923,1.35,,,,
6290855005,2016-03-31,2064,,,,1.0,,,,
6290855005,2016-04-01,2780,6633,280,0.274509705882353,1.35,,,,
6290855005,2016-04-02,2166,9491,279,0.516666666666667,1.48,,,,
6290855005,2016-04-03,,,,,,,,,
6290855005,2016-04-04,,,,,,,,,
6290855005,2016-04-05,,,,,,,,,
6290855005,2016-04-06,,,,,,,,,
6290855005,2016-04-07,,,,,,,,,
6290855005,2016-04-08,,,,,,,,,
6290855005,2016-04-09,,,,,,,,,
6290855005,2016-04-10,,,,,,,,,
6290855005,2016-04-11,,,,,,,,,
6290855005,2016-04-12,2563,4562,199,0.301515181818182,1.24,,,,
6290855005,2016-04-13,2908,7142,350,0.388888866666667,1.41,,,,
6290855005,2016-04-14,2952,7671,363,0.336111055555555,1.43,,,,
6290855005,2016-04-15,2897,9501,328,0.321568647058823,1.41,,,,
6290855005,2016-04-16,2787,8301,258,0.35833325,1.35,,,,
6290855005,2016-04-17,3173,7851,342,0.438461538461538,1.54,,,,
6290855005,2016-04-18,2767,6885,271,0.347435923076923,1.34,,,,
6290855005,2016-04-19,2843,7142,321,0.3566666,1.38,,,,
6290855005,2016-04-20,2703,6361,258,0.358333333333333,1.31,,,,
6290855005,2016-04-21,2064,,,,1.0,,,,
6290855005,2016-04-22,2798,6238,302,0.387179538461538,1.36,,,,
6290855005,2016-04-23,2668,,99,0.825,1.29,,,,
6290855005,2016-04-24,2705,5896,258,0.330769076923077,1.31,,,,
6290855005,2016-04-25,2774,7802,279,0.387499916666667,1.35,,,,
6290855005,2016-04-26,2064,,,,1.0,,,,
6290855005,2016-04-27,2746,5565,287,0.367948615384615,1.33,,,,
6290855005,2016-04-28,2690,5731,255,0.3541665,1.3,,,,
6290855005,2016-04-29,2064,,,,1.0,,,,
6290855005,2016-04-30,2846,6744,324,0.490909090909091,1.38,,,,
6290855005,2016-05-01,3328,9837,496,0.635897461538461,1.62,,,,
6290855005,2016-05-02,2725,6781,268,0.372222166666667,1.32,,,,
6290855005,2016-05-03,2674,6047,240,0.333333333333333,1.3,,,,
6290855005,2016-05-04,2720,5832,272,0.323809642857143,1.32,,,,
6290855005,2016-05-05,2685,6339,239,0.284523714285714,1.3,,,,
6290855005,2016-05-06,2807,6116,305,0.31770825,1.36,,,,
6290855005,2016-05-07,2616,5510,227,0.3783334,1.27,,,,
6290855005,2016-05-08,2713,7706,251,0.348611,1.32,,,,
6290855005,2016-05-09,2097,6118,257,0.389393909090909,1.43,,,,
6290855005,2016-05-10,,,,,,,,,
6290855005,2016-05-11,,,,,,,,,
6290855005,2016-05-12,,,,,,,,,
6391747486,2016-03-12,1824,,,,1.0,,,,
6391747486,2016-03-13,1824,,,,1.0,,,,
6391747486,2016-03-14,1824,,,,1.0,,,,
6391747486,2016-03-15,1824,,,,1.0,,,,
6391747486,2016-03-16,1824,,,,1.0,,,,
6391747486,2016-03-17,1824,,,,1.0,,,,
6391747486,2016-03-18,1824,,,,1.0,,,,
6391747486,2016-03-19,1824,,,,1.0,,,,
6391747486,2016-03-20,1824,,,,1.0,,,,
6391747486,2016-03-21,1824,,,,1.0,,,,
6391747486,2016-03-22,1824,,,,1.0,,,,
6391747486,2016-03-23,1824,,,,1.0,,,,
6391747486,2016-03-24,1824,,,,1.0,,,,
6391747486,2016-03-25,1824,,,,1.0,,,,
6391747486,2016-03-26,1824,,,,1.0,,,,
6391747486,2016-03-27,1824,,,,1.0,,,,
6391747486,2016-03-28,1824,,,,1.0,,,,
6391747486,2016-03-29,1824,,,,1.0,,,,
6391747486,2016-03-30,1824,,,,1.0,,,,
6391747486,2016-03-31,1824,,,,1.0,,,,
6391747486,2016-04-01,1824,,,,1.0,,,,
6391747486,2016-04-02,2228,2101,138,1.15,1.22,,,,
6391747486,2016-04-03,1824,,,,1.0,,,,
6391747486,2016-04-04,1824,,,,1.0,,,,
6391747486,2016-04-05,2442,9766,313,0.372619,1.34,,,,
6391747486,2016-04-06,1853,165,8,0.0666665,1.02,,,,
6391747486,2016-04-07,1824,,,,1.0,,,,
6391747486,2016-04-08,1824,,,,1.0,,,,
6391747486,2016-04-09,228,,,,1.0,,,,
6391747486,2016-04-10,,,,,,,,,
6391747486,2016-04-11,,,,,,,,,
6391747486,2016-04-12,,,,,,,,,
6391747486,2016-04-13,,,,,,,,,
6391747486,2016-04-14,,,,,,,,,
6391747486,2016-04-15,,,,,,,,,
6391747486,2016-04-16,,,,,,,,,
6391747486,2016-04-17,,,,,,,,,
6391747486,2016-04-18,,,,,,,,,
6391747486,2016-04-19,,,,,,,,,
6391747486,2016-04-20,,,,,,,,,
6391747486,2016-04-21,,,,,,,,,
6391747486,2016-04-22,,,,,,,,,
6391747486,2016-04-23,,,,,,,,,
6391747486,2016-04-24,,,,,,,,,
6391747486,2016-04-25,,,,,,,,,
6391747486,2016-04-26,,,,,,,,,
6391747486,2016-04-27,,,,,,,,,
6391747486,2016-04-28,,,,,,,,,
6391747486,2016-04-29,,,,,,,,,
6391747486,2016-04-30,,,,,,,,,
6391747486,2016-05-01,,,,,,,,,
6391747486,2016-05-02,,,,,,,,,
6391747486,2016-05-03,,,,,,,,,
6391747486,2016-05-04,,,,,,,,,
6391747486,2016-05-05,,,,,,,,,
6391747486,2016-05-06,,,,,,,,,
6391747486,2016-05-07,,,,,,,,,
6391747486,2016-05-08,,,,,,,,,
6391747486,2016-05-09,,,,,,,,,
6391747486,2016-05-10,,,,,,,,,
6391747486,2016-05-11,,,,,,,,,
6391747486,2016-05-12,,,,,,,,,
6775888955,2016-03-12,2229,2929,135,0.28125025,1.21,421,1,16,438
6775888955,2016-03-13,2775,5958,308,0.427777833333333,1.5,37,1,1,39
6775888955,2016-03-14,2454,3876,154,0.183333285714286,1.33,590,13,40,643
6775888955,2016-03-15,2414,3942,199,0.552777666666667,1.31,119,0,3,122
6775888955,2016-03-16,2071,1368,60,0.166666666666667,1.12,,,,
6775888955,2016-03-17,2081,1287,62,0.344444333333333,1.13,,,,
6775888955,2016-03-18,3009,6576,352,0.488888833333333,1.63,278,1,21,300
6775888955,2016-03-19,2512,3926,226,0.289743615384615,1.36,387,0,16,403
6775888955,2016-03-20,2898,7884,368,0.876190428571428,1.57,,,,
6775888955,2016-03-21,2452,4184,185,0.237179615384615,1.33,364,10,31,405
6775888955,2016-03-22,1848,,,,1.0,,,,
6775888955,2016-03-23,1848,,,,1.0,,,,
6775888955,2016-03-24,1848,,,,1.0,,,,
6775888955,2016-03-25,2426,2986,150,0.277777666666667,1.32,36,16,17,69
6775888955,2016-03-26,4564,16888,848,0.673015857142857,2.48,332,0,27,359
6775888955,2016-03-27,4066,12631,613,0.51083335,2.21,363,3,41,407
6775888955,2016-03-28,3921,13389,641,0.628431470588235,2.13,454,4,46,504
6775888955,2016-03-29,2063,1081,54,0.3,1.12,,,,
6775888955,2016-03-30,2146,1829,74,0.30833325,1.16,,,,
6775888955,2016-03-31,2273,2498,111,0.168181909090909,1.23,290,5,12,307
6775888955,2016-04-01,3070,7225,338,0.512121181818182,1.67,10,0,3,13
6775888955,2016-04-02,2211,1988,79,0.1645835,1.2,429,6,17,452
6775888955,2016-04-03,1984,1577,45,0.375,1.07,,,,
6775888955,2016-04-04,1848,,,,1.0,,,,
6775888955,2016-04-05,4136,8806,674,0.748888866666667,2.25,,,,
6775888955,2016-04-06,3920,11761,570,0.527777888888889,2.13,441,2,24,467
6775888955,2016-04-07,3858,13987,616,0.48888880952381,2.09,275,2,14,291
6775888955,2016-04-08,2587,4131,216,0.514285714285714,1.4,,,,
6775888955,2016-04-09,788,14,1,0.016667,1.02,,,,
6775888955,2016-04-10,,,,,,,,,
6775888955,2016-04-11,,,,,,,,,
6775888955,2016-04-12,1848,,,,1.0,,,,
6775888955,2016-04-13,2401,4053,172,0.238888833333333,1.3,235,13,19,267
6775888955,2016-04-14,2508,5162,195,0.270833416666667,1.36,423,0,11,434
6775888955,2016-04-15,2131,1282,58,0.161111333333333,1.16,391,4,11,406
6775888955,2016-04-16,2231,4732,153,1.275,1.21,,,,
6775888955,2016-04-17,2074,2497,82,0.683333,1.12,,,,
6775888955,2016-04-18,2803,8294,298,0.709524,1.52,,,,
6775888955,2016-04-19,1848,,,,1.0,,,,
6775888955,2016-04-20,3731,10771,614,0.787179538461539,2.02,,,,
6775888955,2016-04-21,1848,,,,1.0,,,,
6775888955,2016-04-22,1929,637,20,0.1666665,1.04,,,,
6775888955,2016-04-23,1848,,,,1.0,,,,
6775888955,2016-04-24,2059,2153,80,0.6666665,1.12,,,,
6775888955,2016-04-25,2487,6463,217,0.7233332,1.35,,,,
6775888955,2016-04-26,2590,7091,233,0.6472225,1.4,,,,
6775888955,2016-04-27,1848,,,,1.0,,,,
6775888955,2016-04-28,2000,703,47,0.3916665,1.08,,,,
6775888955,2016-04-29,1848,,,,1.0,,,,
6775888955,2016-04-30,2286,2503,111,0.37,1.24,,,,
6775888955,2016-05-01,2325,2487,145,0.4833332,1.26,,,,
6775888955,2016-05-02,1848,,,,1.0,,,,
6775888955,2016-05-03,1850,9,1,0.016667,1.0,,,,
6775888955,2016-05-04,1848,,,,1.0,,,,
6775888955,2016-05-05,1848,,,,1.0,,,,
6775888955,2016-05-06,2501,4642,181,0.502777833333333,1.36,,,,
6775888955,2016-05-07,1013,1892,61,0.25416675,1.32,,,,
6775888955,2016-05-08,,,,,,,,,
6775888955,2016-05-09,,,,,,,,,
6775888955,2016-05-10,,,,,,,,,
6775888955,2016-05-11,,,,,,,,,
6775888955,2016-05-12,,,,,,,,,
6962181067,2016-03-12,2275,16671,500,0.555555533333333,1.76,522,0,11,533
6962181067,2016-03-13,2049,10236,363,0.355882352941177,1.59,483,3,11,497
6962181067,2016-03-14,2259,13999,448,0.392982526315789,1.73,431,3,27,461
6962181067,2016-03-15,2010,10156,356,0.312280842105263,1.55,360,8,21,389
6962181067,2016-03-16,2523,16236,505,0.42083335,1.94,329,0,25,354
6962181067,2016-03-17,2803,26100,657,0.576315789473684,2.15,381,0,14,395
6962181067,2016-03-18,2876,23071,668,0.618518555555556,2.21,421,5,28,454
6962181067,2016-03-19,2354,20424,479,0.4989583125,1.81,487,0,12,499
6962181067,2016-03-20,2445,20053,480,0.444444388888889,1.88,449,0,18,467
6962181067,2016-03-21,2448,20329,502,0.5229166875,1.88,427,0,7,434
6962181067,2016-03-22,1950,11051,349,0.342156882352941,1.5,537,5,8,550
6962181067,2016-03-23,1965,10384,348,0.446153846153846,1.52,563,0,5,568
6962181067,2016-03-24,1971,11332,339,0.3531249375,1.52,461,2,11,474
6962181067,2016-03-25,2033,12494,384,0.426666666666667,1.58,503,3,22,528
6962181067,2016-03-26,2005,11885,371,0.3864584375,1.55,476,2,9,487
6962181067,2016-03-27,2027,10141,364,0.356862705882353,1.57,516,3,33,552
6962181067,2016-03-28,2206,12472,472,0.437037,1.71,515,3,20,538
6962181067,2016-03-29,2186,13063,447,0.438235294117647,1.69,397,0,2,399
6962181067,2016-03-30,2244,15491,480,0.4444445,1.74,418,1,13,432
6962181067,2016-03-31,2190,14097,448,0.439215764705882,1.69,509,2,18,529
